DATE,AVERAGE_DAILY_USAGE,isweekend,season_Fall,season_Summer,season_Winter,season_Spring,maxtp,mintp,rain,wdsp,Unnamed: 0,isholiday
2020-02-14,125.56880733944952,0,0.0,0.0,1.0,0.0,12.2,2.6,0.9,10.4,774,0
2020-02-15,46.889908256880744,1,0.0,0.0,1.0,0.0,12.2,5.2,10.0,15.4,775,0
2020-02-16,47.550458715596335,1,0.0,0.0,1.0,0.0,10.3,2.7,10.3,16.5,776,0
2020-02-17,120.13761467889908,0,0.0,0.0,1.0,0.0,8.0,2.6,0.5,16.8,777,0
2020-02-18,120.10091743119267,0,0.0,0.0,1.0,0.0,7.5,1.7,6.4,13.1,778,0
2020-02-19,118.49541284403671,0,0.0,0.0,1.0,0.0,10.0,2.0,3.6,11.2,779,0
2020-02-20,122.62385321100918,0,0.0,0.0,1.0,0.0,9.8,2.5,7.1,14.5,780,0
2020-02-21,117.28440366972477,0,0.0,0.0,1.0,0.0,11.0,4.2,5.4,16.3,781,0
2020-02-22,65.1743119266055,1,0.0,0.0,1.0,0.0,10.7,4.8,5.0,14.5,782,0
2020-02-23,56.22935779816514,1,0.0,0.0,1.0,0.0,7.6,3.7,9.3,9.4,783,0
2020-02-24,117.37614678899082,0,0.0,0.0,1.0,0.0,11.4,3.2,14.8,16.0,784,0
2020-02-25,126.5504587155963,0,0.0,0.0,1.0,0.0,4.8,0.6,1.0,13.6,785,0
2020-02-26,128.11009174311926,0,0.0,0.0,1.0,0.0,7.0,0.5,1.7,12.4,786,0
2020-02-27,131.29090909090908,0,0.0,0.0,1.0,0.0,7.6,-0.3,0.0,10.0,787,0
2020-02-28,124.07272727272728,0,0.0,0.0,1.0,0.0,13.4,3.7,4.1,10.9,788,0
2020-02-29,48.63636363636363,1,0.0,0.0,1.0,0.0,7.6,1.5,5.6,16.9,789,0
2020-03-01,53.5,1,0.0,0.0,0.0,1.0,6.4,1.8,0.7,12.7,790,0
2020-03-02,118.45454545454544,0,0.0,0.0,0.0,1.0,7.3,0.9,0.2,9.6,791,0
2020-03-03,132.86363636363637,0,0.0,0.0,0.0,1.0,8.5,2.6,0.0,12.4,792,0
2020-03-04,135.86363636363637,0,0.0,0.0,0.0,1.0,8.7,-3.7,0.0,3.4,793,0
2020-03-05,131.1727272727273,0,0.0,0.0,0.0,1.0,7.4,-3.9,0.5,5.3,794,0
2020-03-06,125.83636363636364,0,0.0,0.0,0.0,1.0,9.1,-1.0,0.1,8.2,795,0
2020-03-07,63.62727272727273,1,0.0,0.0,0.0,1.0,13.4,5.2,0.4,14.6,796,0
2020-03-08,52.07272727272727,1,0.0,0.0,0.0,1.0,10.4,4.7,1.9,12.1,797,0
2020-03-09,100.78181818181818,0,0.0,0.0,0.0,1.0,12.2,4.6,8.7,12.3,798,0
2020-03-10,118.77272727272728,0,0.0,0.0,0.0,1.0,11.7,4.9,1.4,14.8,799,0
2020-03-11,112.72727272727272,0,0.0,0.0,0.0,1.0,11.0,1.2,5.3,13.0,800,0
2020-03-12,107.86363636363636,0,0.0,0.0,0.0,1.0,8.7,0.5,3.1,16.1,801,0
2020-03-13,92.98181818181818,0,0.0,0.0,0.0,1.0,10.5,4.2,1.4,10.3,802,0
2020-03-14,49.05454545454546,1,0.0,0.0,0.0,1.0,12.2,5.2,4.1,10.5,803,0
2020-03-15,42.8,1,0.0,0.0,0.0,1.0,9.7,2.2,0.3,13.2,804,0
2020-03-16,50.49090909090909,0,0.0,0.0,0.0,1.0,10.5,0.2,0.0,11.0,805,0
2020-03-17,32.763636363636365,0,0.0,0.0,0.0,1.0,15.0,5.5,3.7,10.9,806,1
2020-03-18,63.15454545454546,0,0.0,0.0,0.0,1.0,7.8,0.6,0.0,7.1,807,0
2020-03-19,61.15454545454546,0,0.0,0.0,0.0,1.0,8.8,-2.0,0.0,6.8,808,0
2020-03-20,55.90909090909091,0,0.0,0.0,0.0,1.0,8.7,-2.7,0.0,12.4,809,0
2020-03-21,35.22727272727273,1,0.0,0.0,0.0,1.0,7.9,4.1,0.0,11.0,810,0
2020-03-22,35.50909090909091,1,0.0,0.0,0.0,1.0,9.4,-1.7,0.0,7.0,811,0
2020-03-23,50.26363636363637,0,0.0,0.0,0.0,1.0,13.1,0.3,0.0,6.4,812,0
2020-03-24,48.527272727272724,0,0.0,0.0,0.0,1.0,13.7,6.1,0.0,8.9,813,0
2020-03-25,47.00909090909091,0,0.0,0.0,0.0,1.0,14.9,2.0,0.0,4.0,814,0
2020-03-26,44.96363636363636,0,0.0,0.0,0.0,1.0,11.9,-0.5,0.0,7.6,815,0
2020-03-27,43.57272727272727,0,0.0,0.0,0.0,1.0,9.9,3.6,0.0,10.1,816,0
2020-03-28,19.318181818181817,1,0.0,0.0,0.0,1.0,9.3,3.7,0.0,16.0,817,0
2020-03-29,15.927272727272728,1,0.0,0.0,0.0,1.0,6.2,-1.5,0.0,13.8,818,0
2020-03-30,26.72727272727273,0,0.0,0.0,0.0,1.0,8.5,-0.6,0.0,9.3,819,0
2020-03-31,27.69090909090909,0,0.0,0.0,0.0,1.0,10.3,2.5,0.0,7.1,820,0
2020-04-01,28.83636363636364,0,0.0,0.0,0.0,1.0,11.1,4.3,0.0,9.9,821,0
2020-04-01,28.83636363636364,0,0.0,0.0,0.0,1.0,11.1,4.3,0.0,9.9,821,0
2020-04-02,27.236363636363638,0,0.0,0.0,0.0,1.0,12.6,4.0,1.6,14.1,822,0
2020-04-03,28.51818181818182,0,0.0,0.0,0.0,1.0,11.9,4.7,0.6,7.0,823,0
2020-04-04,25.19090909090909,1,0.0,0.0,0.0,1.0,11.8,6.6,0.0,9.4,824,0
2020-04-05,20.5,1,0.0,0.0,0.0,1.0,14.4,7.5,0.6,15.8,825,0
2020-04-06,29.854545454545452,0,0.0,0.0,0.0,1.0,13.6,5.9,0.0,9.3,826,0
2020-04-07,33.04545454545455,0,0.0,0.0,0.0,1.0,14.9,-0.2,0.0,6.5,827,0
2020-04-08,33.1,0,0.0,0.0,0.0,1.0,16.0,1.7,0.0,3.7,828,0
2020-04-09,31.28181818181818,0,0.0,0.0,0.0,1.0,13.7,1.7,0.0,5.4,829,0
2020-04-10,31.09090909090909,0,0.0,0.0,0.0,1.0,18.4,5.9,0.0,3.5,830,0
2020-04-11,35.263636363636365,1,0.0,0.0,0.0,1.0,19.4,9.6,0.0,7.1,831,0
2020-04-12,14.909090909090908,1,0.0,0.0,0.0,1.0,11.1,7.6,0.6,11.8,832,0
2020-04-13,25.3,0,0.0,0.0,0.0,1.0,8.8,-2.5,0.0,13.3,833,1
2020-04-14,32.972727272727276,0,0.0,0.0,0.0,1.0,12.9,-2.2,0.0,4.2,834,0
2020-04-15,35.21818181818182,0,0.0,0.0,0.0,1.0,14.1,-0.9,0.0,5.2,835,0
2020-04-16,33.89090909090909,0,0.0,0.0,0.0,1.0,13.7,-0.9,0.0,8.8,836,0
2020-04-17,33.61818181818182,0,0.0,0.0,0.0,1.0,13.6,6.9,0.0,11.2,837,0
2020-04-18,28.13636363636364,1,0.0,0.0,0.0,1.0,9.5,6.3,2.3,7.8,838,0
2020-04-19,30.52727272727273,1,0.0,0.0,0.0,1.0,12.1,1.7,0.1,7.1,839,0
2020-04-20,34.92727272727273,0,0.0,0.0,0.0,1.0,12.9,1.0,0.0,13.5,840,0
2020-04-21,35.38181818181818,0,0.0,0.0,0.0,1.0,14.0,6.5,0.0,13.9,841,0
2020-04-22,34.45454545454545,0,0.0,0.0,0.0,1.0,14.6,5.9,0.0,9.2,842,0
2020-04-23,36.91818181818182,0,0.0,0.0,0.0,1.0,12.7,3.3,0.0,7.2,843,0
2020-04-24,39.43636363636364,0,0.0,0.0,0.0,1.0,14.7,2.7,0.0,5.5,844,0
2020-04-25,38.445454545454545,1,0.0,0.0,0.0,1.0,17.2,3.6,0.0,4.8,845,0
2020-04-26,28.00909090909091,1,0.0,0.0,0.0,1.0,11.1,7.9,0.0,5.3,846,0
2020-04-27,35.96363636363636,0,0.0,0.0,0.0,1.0,12.7,0.5,0.0,4.7,847,0
2020-04-28,37.82727272727273,0,0.0,0.0,0.0,1.0,12.0,-1.1,0.0,6.5,848,0
2020-04-29,30.30909090909091,0,0.0,0.0,0.0,1.0,13.8,6.0,4.1,10.0,849,0
2020-04-30,31.20909090909091,0,0.0,0.0,0.0,1.0,11.3,4.7,2.9,11.2,850,0
2020-05-01,36.58181818181818,0,0.0,0.0,0.0,1.0,13.8,3.8,2.6,10.8,851,0
2020-05-02,40.654545454545456,1,0.0,0.0,0.0,1.0,14.4,2.6,0.0,7.6,852,0
2020-05-03,39.8,1,0.0,0.0,0.0,1.0,14.5,2.3,0.0,5.8,853,0
2020-05-04,40.0,0,0.0,0.0,0.0,1.0,13.3,1.4,0.0,9.5,854,1
2020-05-05,43.42727272727273,0,0.0,0.0,0.0,1.0,13.1,3.7,0.0,13.1,855,0
2020-05-06,44.15454545454545,0,0.0,0.0,0.0,1.0,14.4,2.6,0.1,7.5,856,0
2020-05-07,41.78181818181818,0,0.0,0.0,0.0,1.0,17.3,8.9,1.3,6.5,857,0
2020-05-08,49.68181818181818,0,0.0,0.0,0.0,1.0,17.7,8.9,0.0,5.9,858,0
2020-05-09,55.96363636363636,1,0.0,0.0,0.0,1.0,19.2,4.7,0.0,5.0,859,0
2020-05-10,27.04545454545455,1,0.0,0.0,0.0,1.0,11.0,5.3,0.0,15.1,860,0
2020-05-11,38.68181818181818,0,0.0,0.0,0.0,1.0,9.5,-0.7,0.0,12.5,861,0
2020-05-12,42.50909090909091,0,0.0,0.0,0.0,1.0,13.8,-1.2,0.0,7.7,862,0
2020-05-13,41.92727272727272,0,0.0,0.0,0.0,1.0,10.5,-1.7,0.0,10.0,863,0
2020-05-14,49.06363636363636,0,0.0,0.0,0.0,1.0,13.8,-2.6,0.0,4.6,864,0
2020-05-15,45.6,0,0.0,0.0,0.0,1.0,13.2,0.5,0.0,7.3,865,0
2020-05-16,49.85454545454545,1,0.0,0.0,0.0,1.0,15.1,6.0,0.0,6.9,866,0
2020-05-17,44.95454545454545,1,0.0,0.0,0.0,1.0,17.0,9.4,0.2,7.7,867,0
2020-05-18,41.127272727272725,0,0.0,0.0,0.0,1.0,17.3,10.8,0.8,8.3,868,0
2020-05-19,55.22727272727273,0,0.0,0.0,0.0,1.0,20.9,9.5,0.0,7.2,869,0
2020-05-20,61.53636363636364,0,0.0,0.0,0.0,1.0,21.5,6.4,0.0,5.5,870,0
2020-05-21,51.62727272727273,0,0.0,0.0,0.0,1.0,17.5,10.5,1.2,9.7,871,0
2020-05-22,45.41818181818182,0,0.0,0.0,0.0,1.0,17.3,9.3,2.3,17.4,872,0
2020-05-23,43.3,1,0.0,0.0,0.0,1.0,15.4,8.7,0.7,15.6,873,0
2020-05-24,55.86363636363637,1,0.0,0.0,0.0,1.0,19.9,5.7,0.1,10.7,874,0
2020-05-25,55.15454545454546,0,0.0,0.0,0.0,1.0,19.1,4.3,0.0,7.3,875,0
2020-05-26,57.80909090909091,0,0.0,0.0,0.0,1.0,18.8,10.1,0.0,6.8,876,0
2020-05-27,60.76363636363637,0,0.0,0.0,0.0,1.0,18.8,7.0,0.0,6.1,877,0
2020-05-28,65.84545454545454,0,0.0,0.0,0.0,1.0,20.7,7.6,0.0,7.4,878,0
2020-05-29,68.6,0,0.0,0.0,0.0,1.0,20.5,9.3,0.0,7.6,879,0
2020-05-30,70.19090909090909,1,0.0,0.0,0.0,1.0,20.7,7.0,0.0,6.0,880,0
2020-05-31,60.63636363636363,1,0.0,0.0,0.0,1.0,19.7,6.9,0.0,7.3,881,0
2020-06-01,61.09090909090909,0,0.0,1.0,0.0,0.0,20.6,5.7,0.0,6.1,882,1
2020-06-02,62.80909090909091,0,0.0,1.0,0.0,0.0,25.0,5.5,0.4,7.8,883,0
2020-06-03,51.63636363636363,0,0.0,1.0,0.0,0.0,14.7,7.5,1.2,12.6,884,0
2020-06-04,54.57272727272727,0,0.0,1.0,0.0,0.0,17.4,6.5,0.1,11.6,885,0
2020-06-05,53.67272727272727,0,0.0,1.0,0.0,0.0,14.9,5.1,2.8,15.1,886,0
2020-06-06,40.809090909090905,1,0.0,1.0,0.0,0.0,12.0,4.9,0.6,16.2,887,0
2020-06-07,47.35454545454545,1,0.0,1.0,0.0,0.0,16.9,7.5,0.1,9.5,888,0
2020-06-08,62.0,0,0.0,1.0,0.0,0.0,17.1,4.6,0.0,7.1,889,0
2020-06-09,55.7,0,0.0,1.0,0.0,0.0,14.6,3.8,0.1,4.7,890,0
2020-06-10,53.54545454545455,0,0.0,1.0,0.0,0.0,15.0,8.4,3.6,7.5,891,0
2020-06-11,48.31818181818182,0,0.0,1.0,0.0,0.0,14.3,9.8,5.1,15.9,892,0
2020-06-12,56.90909090909091,0,0.0,1.0,0.0,0.0,14.2,10.1,0.9,15.8,893,0
2020-06-13,53.24545454545454,1,0.0,1.0,0.0,0.0,16.8,11.1,5.0,8.6,894,0
2020-06-14,45.42727272727273,1,0.0,1.0,0.0,0.0,19.8,10.3,0.4,6.2,895,0
2020-06-15,72.03636363636362,0,0.0,1.0,0.0,0.0,22.0,7.6,0.0,4.5,896,0
2020-06-16,63.89090909090909,0,0.0,1.0,0.0,0.0,20.4,9.3,2.0,4.4,897,0
2020-06-17,59.36363636363637,0,0.0,1.0,0.0,0.0,17.1,12.1,18.2,4.5,898,0
2020-06-18,54.18181818181818,0,0.0,1.0,0.0,0.0,15.9,9.8,5.5,5.4,899,0
2020-06-19,61.33636363636364,0,0.0,1.0,0.0,0.0,15.4,10.9,6.0,6.9,900,0
2020-06-20,59.45454545454545,1,0.0,1.0,0.0,0.0,19.4,8.9,1.7,10.4,901,0
2020-06-21,48.85454545454545,1,0.0,1.0,0.0,0.0,18.7,9.9,1.4,10.0,902,0
2020-06-22,59.62727272727273,0,0.0,1.0,0.0,0.0,19.6,9.7,2.4,12.2,903,0
2020-06-23,63.1,0,0.0,1.0,0.0,0.0,19.3,14.4,1.9,8.2,904,0
2020-06-24,72.36363636363636,0,0.0,1.0,0.0,0.0,20.0,11.1,0.0,5.4,905,0
2020-06-25,74.39090909090909,0,0.0,1.0,0.0,0.0,23.1,10.8,0.0,5.2,906,0
2020-06-26,72.47272727272727,0,0.0,1.0,0.0,0.0,22.7,13.0,1.1,7.8,907,0
2020-06-27,41.4,1,0.0,1.0,0.0,0.0,16.7,10.8,7.4,11.1,908,0
2020-06-28,35.48181818181819,1,0.0,1.0,0.0,0.0,16.1,10.5,1.3,15.5,909,0
2020-06-29,60.70909090909091,0,0.0,1.0,0.0,0.0,13.9,10.6,0.4,13.9,910,0
2020-06-30,69.05454545454545,0,0.0,1.0,0.0,0.0,16.6,10.6,0.0,6.3,911,0
2020-07-01,55.24545454545454,0,0.0,1.0,0.0,0.0,15.5,11.8,12.2,3.3,912,0
2020-07-01,55.24545454545454,0,0.0,1.0,0.0,0.0,15.5,11.8,12.2,3.3,912,0
2020-07-02,75.0909090909091,0,0.0,1.0,0.0,0.0,18.0,10.1,0.4,8.0,913,0
2020-07-03,70.55454545454545,0,0.0,1.0,0.0,0.0,18.9,11.2,2.8,11.2,914,0
2020-07-04,58.92727272727273,1,0.0,1.0,0.0,0.0,20.2,14.3,2.2,8.8,915,0
2020-07-05,45.01818181818181,1,0.0,1.0,0.0,0.0,15.9,10.5,3.1,17.7,916,0
2020-07-06,68.44545454545455,0,0.0,1.0,0.0,0.0,16.9,9.7,0.0,12.4,917,0
2020-07-07,44.4,0,0.0,1.0,0.0,0.0,14.3,10.3,11.5,5.4,918,0
2020-07-08,49.63636363636363,0,0.0,1.0,0.0,0.0,13.7,10.8,10.9,7.5,919,0
2020-07-09,69.16363636363636,0,0.0,1.0,0.0,0.0,16.9,10.7,2.0,8.4,920,0
2020-07-10,74.64545454545456,0,0.0,1.0,0.0,0.0,17.4,7.3,0.0,11.2,921,0
2020-07-11,62.91818181818182,1,0.0,1.0,0.0,0.0,17.7,7.3,0.0,6.2,922,0
2020-07-12,51.60909090909091,1,0.0,1.0,0.0,0.0,18.9,8.7,0.4,6.6,923,0
2020-07-13,66.74545454545455,0,0.0,1.0,0.0,0.0,18.0,12.0,0.6,9.8,924,0
2020-07-14,60.72727272727273,0,0.0,1.0,0.0,0.0,14.4,10.1,3.0,10.2,925,0
2020-07-15,73.31818181818181,0,0.0,1.0,0.0,0.0,19.8,11.8,1.4,12.7,926,0
2020-07-16,75.51818181818182,0,0.0,1.0,0.0,0.0,22.6,13.5,0.0,11.2,927,0
2020-07-17,74.05454545454545,0,0.0,1.0,0.0,0.0,19.6,14.4,1.0,9.7,928,0
2020-07-18,61.29090909090909,1,0.0,1.0,0.0,0.0,18.2,8.9,3.2,8.5,929,0
2020-07-19,55.95454545454545,1,0.0,1.0,0.0,0.0,18.7,5.0,0.0,8.2,930,0
2020-07-20,71.52727272727273,0,0.0,1.0,0.0,0.0,18.5,5.2,0.0,6.1,931,0
2020-07-21,76.53636363636362,0,0.0,1.0,0.0,0.0,18.5,9.5,0.0,5.1,932,0
2020-07-22,73.86363636363636,0,0.0,1.0,0.0,0.0,20.5,12.8,2.4,7.8,933,0
2020-07-23,72.5,0,0.0,1.0,0.0,0.0,19.5,11.1,4.2,8.2,934,0
2020-07-24,69.00909090909092,0,0.0,1.0,0.0,0.0,19.4,9.7,4.6,6.2,935,0
2020-07-25,57.13636363636363,1,0.0,1.0,0.0,0.0,16.7,11.9,6.0,8.8,936,0
2020-07-26,51.60909090909091,1,0.0,1.0,0.0,0.0,18.7,11.6,3.2,7.7,937,0
2020-07-27,65.47272727272727,0,0.0,1.0,0.0,0.0,18.7,11.1,11.0,12.8,938,0
2020-07-28,73.00909090909092,0,0.0,1.0,0.0,0.0,17.5,9.8,0.0,13.4,939,0
2020-07-29,71.87272727272727,0,0.0,1.0,0.0,0.0,16.1,10.7,0.5,6.2,940,0
2020-07-30,76.06363636363636,0,0.0,1.0,0.0,0.0,20.1,14.0,7.9,7.7,941,0
2020-07-31,75.74545454545455,0,0.0,1.0,0.0,0.0,23.1,15.8,4.4,7.9,942,0
2020-08-01,57.48181818181818,1,0.0,1.0,0.0,0.0,18.3,12.5,1.5,7.8,943,0
2020-08-02,49.49090909090909,1,0.0,1.0,0.0,0.0,18.2,9.6,2.1,7.8,944,0
2020-08-03,51.84545454545454,0,0.0,1.0,0.0,0.0,18.3,8.2,0.1,6.3,945,1
2020-08-04,72.77272727272727,0,0.0,1.0,0.0,0.0,23.3,11.6,2.8,11.6,946,0
2020-08-05,71.83636363636364,0,0.0,1.0,0.0,0.0,21.9,13.2,1.2,8.3,947,0
2020-08-06,77.30909090909091,0,0.0,1.0,0.0,0.0,20.5,8.8,0.0,6.7,948,0
2020-08-07,79.77272727272727,0,0.0,1.0,0.0,0.0,24.0,12.1,0.2,6.8,949,0
2020-08-08,69.13636363636364,1,0.0,1.0,0.0,0.0,18.9,7.7,0.0,5.4,950,0
2020-08-09,54.14545454545455,1,0.0,1.0,0.0,0.0,17.5,8.2,0.0,7.0,951,0
2020-08-10,64.83636363636364,0,0.0,1.0,0.0,0.0,16.6,9.2,1.3,5.8,952,0
2020-08-11,77.3,0,0.0,1.0,0.0,0.0,18.8,10.9,0.1,4.2,953,0
2020-08-12,79.4090909090909,0,0.0,1.0,0.0,0.0,21.9,13.4,0.0,5.5,954,0
2020-08-13,80.1,0,0.0,1.0,0.0,0.0,20.9,14.5,0.0,7.5,955,0
2020-08-14,81.61818181818181,0,0.0,1.0,0.0,0.0,19.3,12.9,0.0,6.7,956,0
2020-08-15,68.02727272727273,1,0.0,1.0,0.0,0.0,19.6,12.1,0.0,7.5,957,0
2020-08-16,50.93636363636364,1,0.0,1.0,0.0,0.0,15.8,13.3,0.5,9.3,958,0
2020-08-17,50.96363636363636,0,0.0,1.0,0.0,0.0,15.6,14.5,9.1,7.9,959,0
2020-08-18,66.27272727272727,0,0.0,1.0,0.0,0.0,21.3,14.4,11.5,5.1,960,0
2020-08-19,54.29090909090909,0,0.0,1.0,0.0,0.0,16.9,11.0,10.5,10.6,961,0
2020-08-20,68.9090909090909,0,0.0,1.0,0.0,0.0,20.3,14.0,3.7,16.6,962,0
2020-08-21,75.41818181818181,0,0.0,1.0,0.0,0.0,19.6,14.2,1.1,13.5,963,0
2020-08-22,56.9,1,0.0,1.0,0.0,0.0,17.0,12.9,1.5,11.3,964,0
2020-08-23,52.4,1,0.0,1.0,0.0,0.0,17.9,9.9,0.0,11.1,965,0
2020-08-24,69.39090909090909,0,0.0,1.0,0.0,0.0,17.0,6.6,2.4,6.6,966,0
2020-08-25,54.01818181818182,0,0.0,1.0,0.0,0.0,18.0,12.4,20.8,16.8,967,0
2020-08-26,79.65454545454546,0,0.0,1.0,0.0,0.0,19.4,11.3,0.1,10.4,968,0
2020-08-27,65.9,0,0.0,1.0,0.0,0.0,14.8,11.2,6.6,5.7,969,0
2020-08-28,62.96363636363636,0,0.0,1.0,0.0,0.0,15.1,8.1,10.0,12.7,970,0
2020-08-29,60.48181818181818,1,0.0,1.0,0.0,0.0,14.6,4.7,0.0,11.0,971,0
2020-08-30,55.07272727272727,1,0.0,1.0,0.0,0.0,16.0,3.8,0.0,5.5,972,0
2020-08-31,72.50909090909092,0,0.0,1.0,0.0,0.0,18.3,6.5,0.0,5.5,973,0
2020-09-01,78.63636363636364,0,1.0,0.0,0.0,0.0,20.1,10.7,0.0,7.0,974,0
2020-09-02,61.56363636363636,0,1.0,0.0,0.0,0.0,21.7,12.4,23.1,8.9,975,0
2020-09-03,77.87272727272727,0,1.0,0.0,0.0,0.0,18.0,11.2,0.2,9.3,976,0
2020-09-04,75.54545454545455,0,1.0,0.0,0.0,0.0,16.5,9.9,1.6,9.5,977,0
2020-09-05,59.70909090909091,1,1.0,0.0,0.0,0.0,15.8,9.1,3.4,9.6,978,0
2020-09-06,53.60909090909091,1,1.0,0.0,0.0,0.0,18.3,11.8,0.1,7.8,979,0
2020-09-07,69.96363636363637,0,1.0,0.0,0.0,0.0,17.9,11.7,3.3,9.7,980,0
2020-09-08,79.67272727272727,0,1.0,0.0,0.0,0.0,21.9,15.9,0.3,8.8,981,0
2020-09-09,81.81818181818181,0,1.0,0.0,0.0,0.0,17.2,9.9,0.5,11.7,982,0
2020-09-10,80.7090909090909,0,1.0,0.0,0.0,0.0,14.6,9.8,0.0,6.0,983,0
2020-09-11,73.91818181818181,0,1.0,0.0,0.0,0.0,15.4,11.3,0.2,9.6,984,0
2020-09-12,63.90909090909091,1,1.0,0.0,0.0,0.0,16.8,9.8,0.0,9.8,985,0
2020-09-13,57.9,1,1.0,0.0,0.0,0.0,22.0,14.2,0.0,11.1,986,0
2020-09-14,77.51818181818182,0,1.0,0.0,0.0,0.0,22.4,11.7,0.4,4.8,987,0
2020-09-15,81.37272727272727,0,1.0,0.0,0.0,0.0,22.7,11.9,2.4,4.3,988,0
2020-09-16,81.27272727272727,0,1.0,0.0,0.0,0.0,19.0,12.0,0.0,7.3,989,0
2020-09-17,84.33636363636364,0,1.0,0.0,0.0,0.0,18.6,9.9,0.0,6.8,990,0
2020-09-18,83.27272727272727,0,1.0,0.0,0.0,0.0,15.1,8.0,0.1,11.6,991,0
2020-09-19,58.58181818181818,1,1.0,0.0,0.0,0.0,13.9,10.2,0.0,13.2,992,0
2020-09-20,49.50909090909091,1,1.0,0.0,0.0,0.0,14.7,4.6,0.1,9.5,993,0
2020-09-21,78.60909090909091,0,1.0,0.0,0.0,0.0,18.6,5.3,0.0,5.7,994,0
2020-09-22,73.58181818181819,0,1.0,0.0,0.0,0.0,17.2,10.4,3.3,8.0,995,0
2020-09-23,76.89090909090909,0,1.0,0.0,0.0,0.0,13.3,2.7,0.0,6.6,996,0
2020-09-24,61.01818181818182,0,1.0,0.0,0.0,0.0,11.0,5.2,10.8,9.1,997,0
2020-09-25,72.93636363636364,0,1.0,0.0,0.0,0.0,12.4,3.3,0.3,12.6,998,0
2020-09-26,60.83636363636364,1,1.0,0.0,0.0,0.0,13.1,1.1,0.0,8.6,999,0
2020-09-27,55.67272727272727,1,1.0,0.0,0.0,0.0,14.3,0.9,0.0,5.6,1000,0
2020-09-28,67.26363636363637,0,1.0,0.0,0.0,0.0,17.3,4.8,0.9,7.0,1001,0
2020-09-29,75.50909090909092,0,1.0,0.0,0.0,0.0,15.5,4.0,0.3,6.9,1002,0
2020-09-30,59.81818181818182,0,1.0,0.0,0.0,0.0,14.6,6.3,9.6,9.4,1003,0
2020-10-01,71.12727272727273,0,1.0,0.0,0.0,0.0,12.3,3.7,15.9,5.5,1004,0
2020-10-01,71.12727272727273,0,1.0,0.0,0.0,0.0,12.3,3.7,15.9,5.5,1004,0
2020-10-02,75.94545454545455,0,1.0,0.0,0.0,0.0,12.7,5.3,0.0,10.8,1005,0
2020-10-03,56.27272727272727,1,1.0,0.0,0.0,0.0,11.8,5.3,0.1,12.2,1006,0
2020-10-04,25.118181818181814,1,1.0,0.0,0.0,0.0,11.6,7.1,16.1,14.3,1007,0
2020-10-05,66.87272727272727,0,1.0,0.0,0.0,0.0,13.1,8.3,2.0,12.1,1008,0
2020-10-06,66.11818181818182,0,1.0,0.0,0.0,0.0,14.1,7.9,0.9,13.4,1009,0
2020-10-07,66.94545454545455,0,1.0,0.0,0.0,0.0,13.3,7.4,12.2,7.3,1010,0
2020-10-08,71.37272727272727,0,1.0,0.0,0.0,0.0,13.4,7.7,4.4,9.9,1011,0
2020-10-09,72.06363636363636,0,1.0,0.0,0.0,0.0,11.6,5.3,0.3,11.5,1012,0
2020-10-10,60.04545454545455,1,1.0,0.0,0.0,0.0,13.4,5.5,0.0,14.6,1013,0
2020-10-11,49.49090909090909,1,1.0,0.0,0.0,0.0,12.4,5.6,0.0,7.0,1014,0
2020-10-12,69.21818181818182,0,1.0,0.0,0.0,0.0,13.3,6.4,1.6,11.5,1015,0
2020-10-13,69.9,0,1.0,0.0,0.0,0.0,11.8,6.4,0.0,13.4,1016,0
2020-10-14,72.41818181818181,0,1.0,0.0,0.0,0.0,13.6,8.2,1.4,10.7,1017,0
2020-10-15,69.23636363636363,0,1.0,0.0,0.0,0.0,12.7,3.5,1.0,4.3,1018,0
2020-10-16,72.47272727272727,0,1.0,0.0,0.0,0.0,12.0,4.5,0.2,7.0,1019,0
2020-10-17,58.81818181818182,1,1.0,0.0,0.0,0.0,12.2,2.7,0.1,7.8,1020,0
2020-10-18,51.77272727272727,1,1.0,0.0,0.0,0.0,13.0,0.3,0.0,3.0,1021,0
2020-10-19,60.8,0,1.0,0.0,0.0,0.0,12.7,10.8,5.6,10.2,1022,0
2020-10-20,71.13636363636364,0,1.0,0.0,0.0,0.0,14.7,11.1,0.6,15.0,1023,0
2020-10-21,75.43636363636364,0,1.0,0.0,0.0,0.0,14.3,7.0,0.4,10.9,1024,0
2020-10-22,56.70909090909091,0,1.0,0.0,0.0,0.0,10.7,6.2,0.0,9.0,1025,0
2020-10-23,56.77272727272727,0,1.0,0.0,0.0,0.0,11.7,7.8,1.9,9.7,1026,0
2020-10-24,45.35454545454545,1,1.0,0.0,0.0,0.0,13.0,7.2,2.6,11.3,1027,0
2020-10-25,45.1,1,1.0,0.0,0.0,0.0,11.5,6.6,0.0,11.2,1028,0
2020-10-26,39.1,0,1.0,0.0,0.0,0.0,12.0,6.6,0.4,13.1,1029,1
2020-10-27,51.23636363636364,0,1.0,0.0,0.0,0.0,11.9,6.6,2.3,10.2,1030,0
2020-10-28,52.38181818181818,0,1.0,0.0,0.0,0.0,10.0,5.6,1.6,11.5,1031,0
2020-10-29,47.71818181818182,0,1.0,0.0,0.0,0.0,15.2,6.5,5.7,11.7,1032,0
2020-10-30,56.51818181818182,0,1.0,0.0,0.0,0.0,15.1,4.2,0.1,8.1,1033,0
